PLATFORM_NUMBER,latitude,longitude,time,TEMP,PSAL,PRES,TEMP_QC
,degrees_north,degrees_east,UTC,degree_Celsius,PSU,decibar,
2902261,15.81,65.979,2019-03-03T17:58:00Z,26.333,36.635,3.0,1
2902261,15.81,65.979,2019-03-03T17:58:00Z,26.336,36.635,4.0,1
2902261,15.81,65.979,2019-03-03T17:58:00Z,26.324,36.638,5.0,1
2902261,15.81,65.979,2019-03-03T17:58:00Z,26.312,36.643,6.0,1
2902230,12.966666666666667,83.58333333333333,2019-03-04T04:05:22Z,27.512,32.724,0.1,1
2902230,12.966666666666667,83.58333333333333,2019-03-04T04:05:22Z,27.509,32.714,0.8,1
2902230,12.966666666666667,83.58333333333333,2019-03-04T04:05:22Z,27.481,32.723,1.8,1
2902230,12.966666666666667,83.58333333333333,2019-03-04T04:05:22Z,27.467,32.729,2.8,1
2902230,12.966666666666667,83.58333333333333,2019-03-04T04:05:22Z,27.459,32.732,3.8,1
2902230,12.966666666666667,83.58333333333333,2019-03-04T04:05:22Z,27.447,32.737,4.9,1
2902120,17.49412,64.51463833333334,2019-03-04T11:22:00Z,25.646,36.357,5.9,1
2902123,11.95918,62.15002666666667,2019-03-04T11:32:00Z,27.386,36.181,5.1,1
2902123,11.95918,62.15002666666667,2019-03-04T11:32:00Z,27.351,36.18,5.8,1
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,0.0,0.0,0.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,26.219,36.456,1.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,26.241,36.445,2.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,26.25,36.439,3.0,4
2902269,15.828,63.962,2019-03-04T13:46:00Z,26.248,36.441,4.0,1
2902269,15.828,63.962,2019-03-04T13:46:00Z,26.247,36.445,5.0,1
2902269,15.828,63.962,2019-03-04T13:46:00Z,26.241,36.448,6.0,1
2902238,0.6201383333333333,83.496515,2019-03-04T17:26:00Z,29.575,34.778,5.5,1
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
2902262,13.823,60.241,2019-03-04T17:30:33Z,0.0,0.0,0.0,4
